Well Name,Depth,GR,AC,DEN,CNL
JY37-4,3166.579,190.216,2.61,231.767,18.982
JY37-4,3166.704,192.103,2.597,231.969,18.716
JY37-4,3166.829,194.618,2.582,231.307,18.387
JY37-4,3166.954,196.238,2.579,229.906,18.15
JY37-4,3167.079,196.802,2.592,228.233,18.092
JY37-4,3167.204,196.624,2.607,226.791,18.231
JY37-4,3167.329,195.887,2.607,226.007,18.417
JY37-4,3167.454,194.874,2.598,226,18.532
JY37-4,3167.579,193.683,2.592,226.479,18.601
JY37-4,3167.704,191.9,2.588,226.788,18.753
JY37-4,3167.829,189.342,2.578,226.483,19.114
JY37-4,3167.954,186.512,2.56,225.463,19.649
JY37-4,3168.079,184.33,2.541,223.883,20.047
JY37-4,3168.204,183.225,2.529,222.3,19.948
JY37-4,3168.329,183.163,2.521,221.443,19.203
JY37-4,3168.454,183.73,2.515,221.542,18.061
JY37-4,3168.579,184.236,2.526,222.281,16.934
JY37-4,3168.704,184.242,2.553,223.311,16.071
JY37-4,3168.829,183.767,2.579,224.289,15.564
JY37-4,3168.954,182.883,2.596,224.822,15.454
JY37-4,3169.079,181.616,2.608,224.759,15.66
JY37-4,3169.204,180.62,2.614,224.36,15.922
JY37-4,3169.329,180.894,2.611,223.869,15.924
JY37-4,3169.454,182.356,2.602,223.134,15.519
JY37-4,3169.579,183.782,2.593,222.041,14.861
JY37-4,3169.704,184.646,2.588,220.668,14.199
JY37-4,3169.829,185.536,2.585,219.1,13.733
JY37-4,3169.954,186.681,2.585,217.53,13.552
JY37-4,3170.079,187.118,2.591,216.379,13.658
JY37-4,3170.204,186.406,2.605,216.03,13.924
JY37-4,3170.329,185.836,2.624,216.508,14.195
JY37-4,3170.454,186.232,2.639,217.578,14.449
JY37-4,3170.579,186.587,2.645,218.975,14.788
JY37-4,3170.704,185.506,2.638,220.387,15.19
JY37-4,3170.829,183.606,2.626,221.585,15.454
JY37-4,3170.954,183.208,2.614,222.513,15.513
JY37-4,3171.079,185.079,2.607,223.332,15.551
JY37-4,3171.204,187.36,2.606,224.073,15.691
JY37-4,3171.329,187.553,2.612,224.676,15.782
JY37-4,3171.454,185.947,2.622,225.274,15.605
JY37-4,3171.579,184.32,2.629,225.921,15.167
JY37-4,3171.704,184.384,2.632,226.318,14.713
JY37-4,3171.829,185.734,2.629,225.991,14.398
JY37-4,3171.954,186.826,2.623,224.48,14.23
JY37-4,3172.079,187.139,2.62,222.149,14.189
JY37-4,3172.204,186.666,2.635,219.466,14.347
JY37-4,3172.329,184.781,2.675,217.024,14.808
JY37-4,3172.454,182.441,2.731,216.149,15.469
JY37-4,3172.579,180.963,2.77,217.37,15.951
JY37-4,3172.704,182.115,2.765,219.903,15.939
JY37-4,3172.829,185.066,2.724,222.579,15.718
JY37-4,3172.954,186.91,2.676,224.851,15.923
JY37-4,3173.079,186.046,2.645,226.292,16.725
JY37-4,3173.204,184.095,2.634,226.837,17.732
JY37-4,3173.329,183.585,2.632,226.904,18.332
JY37-4,3173.454,185.3,2.63,227.135,18.36
JY37-4,3173.579,187.655,2.629,227.561,17.869
JY37-4,3173.704,190.146,2.63,228.046,17.103
JY37-4,3173.829,193.098,2.632,228.44,16.352
JY37-4,3173.954,195.841,2.628,228.397,15.915
JY37-4,3174.079,198.13,2.617,227.632,15.882
JY37-4,3174.204,200.252,2.599,226.193,16.064
JY37-4,3174.329,202.123,2.583,224.438,16.21
JY37-4,3174.454,203.224,2.577,223.124,16.293
JY37-4,3174.579,203.017,2.58,222.818,16.421
JY37-4,3174.704,201.302,2.589,223.697,16.641
JY37-4,3174.829,198.285,2.603,225.609,16.893
JY37-4,3174.954,194.753,2.621,228.129,17.165
JY37-4,3175.079,191.4,2.635,230.634,17.588
JY37-4,3175.204,188.354,2.636,232.671,18.246
JY37-4,3175.329,186.355,2.629,234.196,18.988
JY37-4,3175.454,186.256,2.621,235.152,19.448
JY37-4,3175.579,187.481,2.604,235.37,19.267
JY37-4,3175.704,188.948,2.584,234.755,18.463
JY37-4,3175.829,190.442,2.573,233.396,17.563
JY37-4,3175.954,192.246,2.577,231.478,17.081
JY37-4,3176.079,193.17,2.587,229.287,17.156
JY37-4,3176.204,192.062,2.6,227.271,17.505
JY37-4,3176.329,189.927,2.606,225.767,17.809
JY37-4,3176.454,188.635,2.602,224.882,17.988
JY37-4,3176.579,188.723,2.593,224.658,18.136
JY37-4,3176.704,189.037,2.592,225.166,18.214
JY37-4,3176.829,188.744,2.6,226.276,18.136
JY37-4,3176.954,188.04,2.615,227.713,18.023
JY37-4,3177.079,186.666,2.632,228.92,18.132
JY37-4,3177.204,183.935,2.646,229.117,18.466
JY37-4,3177.329,179.79,2.656,227.724,18.649
JY37-4,3177.454,175.95,2.661,224.724,18.425
JY37-4,3177.579,174.261,2.664,220.862,17.898
JY37-4,3177.704,174.491,2.672,217.137,17.27
JY37-4,3177.829,174.664,2.686,214.519,16.571
JY37-4,3177.954,174.023,2.702,213.399,15.833
JY37-4,3178.079,173.319,2.708,213.523,15.296
JY37-4,3178.204,173.452,2.699,213.991,15.167
JY37-4,3178.329,174.096,2.678,214.029,15.31
JY37-4,3178.454,174.538,2.657,213.358,15.278
JY37-4,3178.579,174.73,2.647,212.388,14.911
JY37-4,3178.704,174.237,2.649,211.679,14.49
JY37-4,3178.829,172.406,2.653,211.903,14.36
JY37-4,3178.954,169.772,2.655,213.356,14.582
JY37-4,3179.079,167.293,2.653,215.839,14.925
JY37-4,3179.204,166.15,2.646,218.507,15.239
JY37-4,3179.329,166.146,2.634,220.621,15.579
JY37-4,3179.454,166.385,2.619,221.898,15.958
JY37-4,3179.579,166.129,2.607,222.222,16.203
JY37-4,3179.704,165.054,2.606,221.731,16.136
JY37-4,3179.829,164.83,2.623,221.615,15.945
JY37-4,3179.954,163.243,2.654,220.644,15.908
JY37-4,3180.079,163.245,2.66,220.436,15.907
JY37-4,3180.204,164.786,2.705,220.662,15.868
JY37-4,3180.329,167.424,2.717,221.176,15.685
JY37-4,3180.454,170.453,2.696,221.844,15.522
JY37-4,3180.579,173.265,2.661,222.392,15.375
JY37-4,3180.704,176.133,2.624,222.736,15.12
JY37-4,3180.829,179.323,2.594,222.962,14.731
JY37-4,3180.954,182.572,2.573,223.023,14.343
JY37-4,3181.079,185.665,2.56,222.929,14.043
JY37-4,3181.204,187.505,2.557,222.78,13.777
JY37-4,3181.329,187.071,2.559,222.687,13.557
JY37-4,3181.454,185.08,2.562,222.71,13.496
JY37-4,3181.579,183.579,2.562,222.781,13.658
JY37-4,3181.704,184.078,2.561,222.763,13.991
JY37-4,3181.829,186.235,2.56,222.61,14.384
JY37-4,3181.954,188.68,2.559,222.372,14.746
JY37-4,3182.079,190.098,2.565,222.248,15.048
JY37-4,3182.204,189.69,2.58,222.565,15.262
JY37-4,3182.329,188.163,2.605,223.563,15.419
JY37-4,3182.454,187.297,2.633,225.025,15.545
JY37-4,3182.579,188.125,2.654,226.354,15.677
JY37-4,3182.704,190.091,2.66,226.931,15.855
JY37-4,3182.829,191.749,2.653,226.482,16.03
JY37-4,3182.954,192.063,2.638,225.164,16.112
JY37-4,3183.079,191.406,2.621,223.671,16.064
JY37-4,3183.204,191.15,2.606,222.856,15.868
JY37-4,3183.329,191.845,2.595,223.122,15.534
JY37-4,3183.454,192.236,2.588,224.242,15.19
JY37-4,3183.579,191.051,2.583,225.644,15.06
JY37-4,3183.704,189.128,2.58,226.649,15.227
JY37-4,3183.829,188.138,2.583,226.88,15.498
JY37-4,3183.954,188.028,2.593,226.586,15.618
JY37-4,3184.079,187.859,2.608,226.374,15.579
JY37-4,3184.204,187.736,2.622,226.674,15.635
JY37-4,3184.329,188.266,2.633,227.558,15.91
JY37-4,3184.454,189.145,2.642,228.664,16.169
JY37-4,3184.579,189.697,2.647,229.102,16.123
JY37-4,3184.704,189.909,2.645,228.107,15.828
JY37-4,3184.829,189.616,2.637,225.734,15.584
JY37-4,3184.954,188.469,2.624,222.764,15.483
JY37-4,3185.079,187.465,2.611,220.169,15.35
JY37-4,3185.204,188.149,2.598,218.753,15.079
JY37-4,3185.329,190.048,2.586,218.895,14.738
JY37-4,3185.454,190.93,2.578,220.065,14.4
JY37-4,3185.579,189.578,2.579,221.274,14.073
JY37-4,3185.704,187.319,2.593,221.892,13.78
JY37-4,3185.829,185.871,2.614,221.907,13.617
JY37-4,3185.954,185.413,2.634,221.596,13.658
JY37-4,3186.079,185.014,2.642,221.403,13.868
JY37-4,3186.204,184.41,2.637,221.664,14.115
JY37-4,3186.329,184.662,2.624,222.32,14.206
JY37-4,3186.454,186.051,2.609,222.932,14.004
JY37-4,3186.579,187.097,2.599,223.132,13.56
JY37-4,3186.704,185.755,2.592,222.756,13.16
JY37-4,3186.829,182.621,2.586,221.947,13.089
JY37-4,3186.954,181.385,2.578,221.098,13.402
JY37-4,3187.079,181.112,2.572,220.558,13.852
JY37-4,3187.204,176.819,2.571,220.394,14.136
JY37-4,3187.329,174.663,2.579,220.38,14.106
JY37-4,3187.454,166.944,2.59,220.619,13.867
JY37-4,3187.579,167.432,2.594,220.634,13.768
JY37-4,3187.704,175.346,2.608,220.302,13.618
JY37-4,3187.829,180.985,2.621,219.876,13.674
JY37-4,3187.954,183.721,2.631,219.588,13.958
JY37-4,3188.079,185,2.641,219.733,14.336
JY37-4,3188.204,185.109,2.648,220.473,14.75
JY37-4,3188.329,184.367,2.649,221.731,15.15
JY37-4,3188.454,183.758,2.641,223.298,15.477
JY37-4,3188.579,184.314,2.626,224.899,15.657
JY37-4,3188.704,186.019,2.611,226.168,15.703
JY37-4,3188.829,187.659,2.6,226.799,15.7
JY37-4,3188.954,188.396,2.593,226.867,15.676
JY37-4,3189.079,188.626,2.586,226.624,15.608
JY37-4,3189.204,189.065,2.582,226.289,15.537
JY37-4,3189.329,189.727,2.581,226.024,15.607
JY37-4,3189.454,189.992,2.582,225.943,15.887
JY37-4,3189.579,189.37,2.586,226.088,16.263
JY37-4,3189.704,188.318,2.596,226.405,16.591
JY37-4,3189.829,187.803,2.616,226.828,16.864
JY37-4,3189.954,187.586,2.643,227.321,17.097
JY37-4,3190.079,186.337,2.669,227.781,17.192
JY37-4,3190.204,183.653,2.681,227.961,17.045
JY37-4,3190.329,181.448,2.674,227.591,16.686
JY37-4,3190.454,181.827,2.653,226.562,16.242
JY37-4,3190.579,184.318,2.628,224.999,15.832
JY37-4,3190.704,186.661,2.611,223.169,15.578
JY37-4,3190.829,187.406,2.606,221.402,15.577
JY37-4,3190.954,186.811,2.609,220.037,15.765
JY37-4,3191.079,185.763,2.616,219.362,15.972
JY37-4,3191.204,184.895,2.623,219.498,16.103
JY37-4,3191.329,184.588,2.628,220.337,16.147
JY37-4,3191.454,184.573,2.629,221.698,16.126
JY37-4,3191.579,183.802,2.627,223.38,16.133
JY37-4,3191.704,181.499,2.624,225.072,16.258
JY37-4,3191.829,178.351,2.622,226.459,16.447
JY37-4,3191.954,176.115,2.624,227.389,16.587
JY37-4,3192.079,175.865,2.628,227.765,16.519
JY37-4,3192.204,176.77,2.632,227.485,16.18
JY37-4,3192.329,177.023,2.633,226.567,15.858
JY37-4,3192.454,175.736,2.627,225.081,15.576
JY37-4,3192.579,173.354,2.613,223.185,14.789
JY37-4,3192.704,170.472,2.596,221.252,13.419
JY37-4,3192.829,167.503,2.586,219.825,12.272
JY37-4,3192.954,165.517,2.583,219.241,11.971
JY37-4,3193.079,165.758,2.582,219.542,12.152
JY37-4,3193.204,168.013,2.58,220.611,12.281
JY37-4,3193.329,170.648,2.578,222.097,12.417
JY37-4,3193.454,172.165,2.579,223.486,12.752
JY37-4,3193.579,171.79,2.58,224.416,13.206
JY37-4,3193.704,169.574,2.581,224.784,13.668
JY37-4,3193.829,166.54,2.584,224.612,14.132
JY37-4,3193.954,164.268,2.59,224.061,14.512
JY37-4,3194.079,163.839,2.596,223.431,14.6
JY37-4,3194.204,165.138,2.6,223.074,14.364
JY37-4,3194.329,166.863,2.601,223.16,14.026
JY37-4,3194.454,167.74,2.602,223.61,13.834
JY37-4,3194.579,167.936,2.605,224.251,13.882
JY37-4,3194.704,168.308,2.612,224.89,14.118
JY37-4,3194.829,168.631,2.623,225.189,14.447
JY37-4,3194.954,168.413,2.632,225.436,14.808
JY37-4,3195.079,167.528,2.635,225.744,14.995
JY37-4,3195.204,166.599,2.623,225.9,15.241
JY37-4,3195.329,166.477,2.601,226.057,15.398
JY37-4,3195.454,167.06,2.581,226.132,15.074
JY37-4,3195.579,168.385,2.565,226.066,14.55
JY37-4,3195.704,170.063,2.553,225.807,14.007
JY37-4,3195.829,170.892,2.547,225.339,13.596
JY37-4,3195.954,170.078,2.545,224.71,13.444
JY37-4,3196.079,168.221,2.546,224.034,13.58
JY37-4,3196.204,166.783,2.549,223.429,13.887
JY37-4,3196.329,166.714,2.554,222.983,14.132
JY37-4,3196.454,167.799,2.561,222.778,14.152
JY37-4,3196.579,168.948,2.564,222.882,14.015
JY37-4,3196.704,169.111,2.558,223.293,13.854
JY37-4,3196.829,168.11,2.543,223.917,13.659
JY37-4,3196.954,166.8,2.531,224.615,13.423
JY37-4,3197.079,165.935,2.532,225.257,13.255
JY37-4,3197.204,165.519,2.547,225.771,13.225
JY37-4,3197.329,165.319,2.564,226.131,13.289
JY37-4,3197.454,165.56,2.571,226.299,13.395
JY37-4,3197.579,166.768,2.57,226.219,13.527
JY37-4,3197.704,168.764,2.57,225.812,13.652
JY37-4,3197.829,170.333,2.573,225.066,13.755
JY37-4,3197.954,170.647,2.578,224.093,13.838
JY37-4,3198.079,170.414,2.585,223.078,13.845
JY37-4,3198.204,170.735,2.592,222.224,13.716
JY37-4,3198.329,171.83,2.599,221.663,13.504
JY37-4,3198.454,173.378,2.606,221.332,13.328
JY37-4,3198.579,174.838,2.613,221.028,13.238
JY37-4,3198.704,175.46,2.62,220.639,13.232
JY37-4,3198.829,174.955,2.623,220.255,13.331
JY37-4,3198.954,174.082,2.619,220.066,13.544
JY37-4,3199.079,173.794,2.609,220.252,13.776
JY37-4,3199.204,173.898,2.596,220.948,13.854
JY37-4,3199.329,173.616,2.587,222.128,13.703
JY37-4,3199.454,172.953,2.588,223.467,13.432
JY37-4,3199.579,172.514,2.598,224.522,13.178
JY37-4,3199.704,172.379,2.606,224.946,12.944
JY37-4,3199.829,171.943,2.605,224.554,12.667
JY37-4,3199.954,171.173,2.597,223.384,12.397
JY37-4,3200.079,171.277,2.589,221.733,12.312
JY37-4,3200.204,173.441,2.584,220.107,12.523
JY37-4,3200.329,177.284,2.583,218.965,12.878
JY37-4,3200.454,181.113,2.584,218.523,13.037
JY37-4,3200.579,183.288,2.587,218.718,12.884
JY37-4,3200.704,182.97,2.589,219.3,12.631
JY37-4,3200.829,180.521,2.592,219.962,12.533
JY37-4,3200.954,177.759,2.597,220.552,12.647
JY37-4,3201.079,176.387,2.598,221.049,12.897
JY37-4,3201.204,176.245,2.594,221.471,13.192
JY37-4,3201.329,175.82,2.586,221.883,13.434
JY37-4,3201.454,174.804,2.577,222.267,13.501
JY37-4,3201.579,174.565,2.572,222.462,13.387
JY37-4,3201.704,176.107,2.574,222.341,13.214
JY37-4,3201.829,179.142,2.583,221.943,13.103
JY37-4,3201.954,182.639,2.593,221.353,13.106
JY37-4,3202.079,185.863,2.597,220.627,13.16
JY37-4,3202.204,188.223,2.595,220.017,13.144
JY37-4,3202.329,189.817,2.589,219.842,13.064
JY37-4,3202.454,190.759,2.584,219.963,13.05
JY37-4,3202.579,190.864,2.58,220.5,13.192
JY37-4,3202.704,190.356,2.578,221.947,13.334
JY37-4,3202.829,188.324,2.576,223.024,13.386
JY37-4,3202.954,186.848,2.572,223.797,13.571
JY37-4,3203.079,186.152,2.569,224.285,13.841
JY37-4,3203.204,185.672,2.568,224.707,14.075
JY37-4,3203.329,185.647,2.568,225.221,14.123
JY37-4,3203.454,186.975,2.57,225.826,14.09
JY37-4,3203.579,189.043,2.572,226.384,14.122
JY37-4,3203.704,189.607,2.574,226.612,14.118
JY37-4,3203.829,186.906,2.575,226.295,14.027
JY37-4,3203.954,181.406,2.572,225.496,14.035
JY37-4,3204.079,176.1,2.565,224.627,14.224
JY37-4,3204.204,172.922,2.561,224.111,14.443
JY37-4,3204.329,171.329,2.562,224.165,14.523
JY37-4,3204.454,170.13,2.57,224.689,14.466
JY37-4,3204.579,169.68,2.582,225.42,14.372
JY37-4,3204.704,170.795,2.598,225.983,14.378
JY37-4,3204.829,172.647,2.613,226.072,14.616
JY37-4,3204.954,173.219,2.625,225.587,15.041
JY37-4,3205.079,171.492,2.631,224.693,15.355
JY37-4,3205.204,168.416,2.629,223.625,15.384
JY37-4,3205.329,165.293,2.62,222.626,15.297
JY37-4,3205.454,162.816,2.609,221.937,15.258
JY37-4,3205.579,161.242,2.605,221.718,15.25
JY37-4,3205.704,160.734,2.611,221.907,15.237
JY37-4,3205.829,160.954,2.628,222.272,15.276
JY37-4,3205.954,160.978,2.653,222.62,15.394
JY37-4,3206.079,160.04,2.679,222.838,15.537
JY37-4,3206.204,158.245,2.698,222.888,15.655
JY37-4,3206.329,156.291,2.699,222.786,15.715
JY37-4,3206.454,154.865,2.678,222.535,15.703
JY37-4,3206.579,154.138,2.642,222.097,15.569
JY37-4,3206.704,153.968,2.604,221.473,15.239
JY37-4,3206.829,154.454,2.577,220.789,14.729
JY37-4,3206.954,155.817,2.565,220.29,14.231
JY37-4,3207.079,157.411,2.564,220.208,13.917
JY37-4,3207.204,158.413,2.568,220.65,13.671
JY37-4,3207.329,159.168,2.572,221.529,13.345
JY37-4,3207.454,160.167,2.572,222.549,13.066
JY37-4,3207.579,160.725,2.572,223.394,13.098
JY37-4,3207.704,160.076,2.575,223.887,13.487
JY37-4,3207.829,158.603,2.582,224.056,13.96
JY37-4,3207.954,156.958,2.592,224.013,14.195
JY37-4,3208.079,155.32,2.601,223.871,14.203
JY37-4,3208.204,154.393,2.607,223.769,14.204
JY37-4,3208.329,154.894,2.61,223.849,14.325
JY37-4,3208.454,155.519,2.613,224.122,14.507
JY37-4,3208.579,154.217,2.613,224.593,14.646
JY37-4,3208.704,150.798,2.611,225.282,14.74
JY37-4,3208.829,148.019,2.606,226.052,14.8
JY37-4,3208.954,148.125,2.6,226.706,14.744
JY37-4,3209.079,150.274,2.594,227.121,14.561
JY37-4,3209.204,151.539,2.586,227.335,14.414
JY37-4,3209.329,150.738,2.581,227.4,14.523
JY37-4,3209.454,150.185,2.58,227.338,14.918
JY37-4,3209.579,151.954,2.582,227.223,15.331
JY37-4,3209.704,155.481,2.585,227.08,15.396
JY37-4,3209.829,157.847,2.587,226.811,15.051
JY37-4,3209.954,158.087,2.587,226.471,14.489
JY37-4,3210.079,157.724,2.588,226.299,14.033
JY37-4,3210.204,155.975,2.589,225.371,13.849
JY37-4,3210.329,156.231,2.591,224.731,13.91
JY37-4,3210.454,156.27,2.603,224.003,14.266
JY37-4,3210.579,155.494,2.614,223.375,14.528
JY37-4,3210.704,154.312,2.627,223.076,14.608
JY37-4,3210.829,153.334,2.64,223.232,14.511
JY37-4,3210.954,152.88,2.646,223.839,14.4
JY37-4,3211.079,153.139,2.638,224.716,14.431
JY37-4,3211.204,153.996,2.617,225.451,14.551
JY37-4,3211.329,154.997,2.594,225.798,14.568
JY37-4,3211.454,155.363,2.578,225.718,14.382
JY37-4,3211.579,154.631,2.571,225.393,14.141
JY37-4,3211.704,153.259,2.565,225.058,14.056
JY37-4,3211.829,152.476,2.56,224.873,14.083
JY37-4,3211.954,152.736,2.557,224.748,14.011
JY37-4,3212.079,153.696,2.556,224.392,13.8
JY37-4,3212.204,154.671,2.555,223.518,13.666
JY37-4,3212.329,154.991,2.558,222.119,13.717
JY37-4,3212.454,154.647,2.569,220.387,13.837
JY37-4,3212.579,154.553,2.584,218.663,13.85
JY37-4,3212.704,155.796,2.597,217.309,13.728
JY37-4,3212.829,158.353,2.602,216.554,13.574
JY37-4,3212.954,160.92,2.598,216.297,13.535
JY37-4,3213.079,162.789,2.591,216.234,13.663
JY37-4,3213.204,164.028,2.587,216.177,13.835
JY37-4,3213.329,164.637,2.586,216.264,13.928
JY37-4,3213.454,164.372,2.588,216.736,13.971
JY37-4,3213.579,163.401,2.591,217.702,14.029
JY37-4,3213.704,162.347,2.596,219.095,14.016
JY37-4,3213.829,161.743,2.599,220.522,13.818
JY37-4,3213.954,162.156,2.598,221.314,13.494
JY37-4,3214.079,164.281,2.594,220.978,13.257
JY37-4,3214.204,167.601,2.593,219.558,13.254
JY37-4,3214.329,170.319,2.594,217.566,13.371
JY37-4,3214.454,171.148,2.596,215.65,13.325
JY37-4,3214.579,170.727,2.597,214.326,12.998
JY37-4,3214.704,170.676,2.598,213.76,12.62
JY37-4,3214.829,171.65,2.6,213.833,12.476
JY37-4,3214.954,172.74,2.604,214.27,12.596
JY37-4,3215.079,172.082,2.613,214.904,12.808
JY37-4,3215.204,167.46,2.629,215.723,13.024
JY37-4,3215.329,171.795,2.645,216.739,13.238
JY37-4,3215.454,171.795,2.652,217.81,13.385
JY37-4,3215.579,171.795,2.652,218.664,13.423
JY37-4,3215.704,170.023,2.652,219.128,13.403
JY37-4,3215.829,169.231,2.661,219.071,13.377
JY37-4,3215.954,165.889,2.676,218.507,13.311
JY37-4,3216.079,162.144,2.688,217.585,13.198
JY37-4,3216.204,161.538,2.693,216.528,13.17
JY37-4,3216.329,168.405,2.689,215.539,13.283
JY37-4,3216.454,171.14,2.683,214.697,13.471
JY37-4,3216.579,170.502,2.678,214.126,13.643
JY37-4,3216.704,170.022,2.677,213.889,13.693
JY37-4,3216.829,170.812,2.685,213.975,13.548
JY37-4,3216.954,171.735,2.701,214.293,13.293
JY37-4,3217.079,170.885,2.722,214.747,13.17
JY37-4,3217.204,167.53,2.737,215.375,13.343
JY37-4,3217.329,163.266,2.743,216.315,13.605
